odom_x, odom_y, imu_ax, imu_ay, kf_ax, kf_ay, kf_vx, kf_w, kf_x, kf_y, stamp, 
-1.999941358058999, -0.500000995008458, -0.05456800722205323, -0.02957181535111546, -0.059569167885303635, -3.082264821334626e-08, -0.0009835813686338668, 3.133716151634409e-05, -1.9995055640598005, -0.5000009968314945, 20302000000, 
-1.9999413678597309, -0.5000009950247113, -0.03886079569935218, -0.006815880085228717, -0.046763601035853065, -1.5304619430049905e-08, -0.0009525816643393816, 1.6066464433433858e-05, -1.999507172248131, -0.5000009968193018, 20330000000, 
-1.9999413909747843, -0.5000009950062556, -0.0549362445571629, 0.0028611593848791865, -0.05179725995888952, -5.7848164849880165e-09, -0.0013135058559481183, 4.404104069115402e-06, -1.9995006533844868, -0.5000009968858937, 20381000000, 
-1.9999414025474544, -0.5000009949167056, -0.07380104217845483, -0.012305369503165704, -0.06538781835152381, -1.2325577878379107e-08, -0.0010606687368132522, 1.1620572428118265e-05, -1.999499500309814, -0.5000009969138631, 20406000000, 
-1.999941403186568, -0.5000009949912854, -0.05312237008040612, -0.01165344882736682, -0.05779250312413444, -1.6563810281319045e-08, -0.001377238914786534, 1.2026824179511629e-05, -1.999491463568972, -0.5000009969890078, 20447000000, 
-1.999941395209847, -0.5000009950370231, -0.05484202450100137, -0.031695975512950975, -0.05596706424034045, -2.0610522224573073e-08, -0.0006535816702161368, 3.15347311037001e-05, -1.999488078651763, -0.5000009970262898, 20453000000, 
-1.9999413827111223, -0.5000009950312558, -0.0820986879289122, -0.005310757264335785, -0.07209420816833617, -2.3033001697160667e-08, -0.0016266687408458998, 1.4159614135809269e-05, -1.999456279327969, -0.5000009972646072, 20511000000, 
-1.999941363820255, -0.5000009950158008, -0.05510523471431615, 0.000491749144540272, -0.061575670051950956, -8.02124121442542e-09, -0.0016445325738341063, 4.877520422550517e-06, -1.9994537771075374, -0.5000009973104108, 20551000000, 
-1.9999413420139749, -0.5000009949980588, -0.06669395786978674, 0.017835510951214353, -0.06473136770823805, 1.850097909130445e-08, -0.0011340096948370911, -1.6314656898909715e-05, -1.9994556047438043, -0.5000009973040648, 20572000000, 
-1.9999413400939547, -0.5000009950179162, -0.06161636287844484, -0.011281607755684755, -0.06278907621978627, -2.452514650004811e-09, -0.00150480237627165, 1.6297918508616696e-06, -1.999447980281081, -0.5000009973629896, 20616000000, 
-1.9999413386501064, -0.500000995049801, -0.05480746135452812, 0.0006139151678297039, -0.05784881367163639, -1.4005496065806118e-11, -0.001079180966130775, 1.2977893889308025e-08, -1.9994508087501928, -0.5000009973410459, 20638000000, 
-1.9999413591163069, -0.5000009949407488, -0.04735269687852393, -0.01009257620992996, -0.051350785096855416, -7.809189054132418e-09, -0.0011681276087819165, 6.685219145086018e-06, -1.9994510685370308, -0.5000009973411159, 20674000000, 
-1.999941376812704, -0.5000009950710678, -0.08288665926120431, -0.01273387496265077, -0.07083690551206183, -9.33257010802584e-09, -0.0007973737259896901, 1.1704135468524966e-05, -1.9994502546062225, -0.5000009973487388, 20689000000, 
-1.9999413914137407, -0.5000009950376089, -0.06691100896599828, -0.023693699547302445, -0.06838221962837805, -3.0633506634045444e-08, -0.0019025230916463894, 1.6101516332995505e-05, -1.9994114447924176, -0.5000009975816746, 20749000000, 
-1.999941395604892, -0.5000009949949995, -0.04480403706855112, 0.0034678417812681467, -0.05379605448958802, -2.9842066344719945e-09, -0.0014727966862601405, 2.0262176458651354e-06, -1.9994180763737306, -0.500000997557314, 20781000000, 
-1.9999413892437035, -0.500000994993518, -0.08310944820241442, -0.020455440497745916, -0.07190066955971526, -2.5517009421262028e-08, -0.0013190667257729604, 1.9344744979681985e-05, -1.9994198896443405, -0.5000009975739905, 20813000000, 
-1.9999413724250548, -0.5000009950798665, -0.06096686480082048, 0.04066400638618053, -0.06513188095031702, 3.398325775011383e-08, -0.001317042557168368, -2.5802702855082825e-05, -1.9994184821747691, -0.5000009975640323, 20844000000, 
-1.999941349978513, -0.5000009950684077, -0.0435206040295829, -0.01382244526222737, -0.05175672249452874, -2.104906740626365e-09, -0.0015438234116595478, 1.3634375050470801e-06, -1.9994157443982628, -0.5000009975947969, 20890000000, 
-1.999941332778722, -0.500000995070292, -0.08799996913118058, 0.003986118155824385, -0.07414113188184186, 4.784980866377802e-09, -0.0014405067891536537, -3.32173433850259e-06, -1.9994166181913915, -0.5000009975740771, 20926000000, 
-1.999936200739157, -0.5000010039366924, -0.06294384629416024, 0.0030293303046492375, -0.03149321872685401, 7.061018475679847e-09, -0.0017623441707259602, -4.006605856545723e-06, -1.9890245641505095, -0.5000010517212878, 106617000000, 
-1.999936197877803, -0.5000010039057207, -0.057450042886944164, -0.024508675536000304, -0.04706323287957402, -2.0124632794438026e-08, -0.0008011052442892827, 2.5121084823620166e-05, -1.98581988107956, -0.5000010861746077, 106633000000, 
-1.999936184725463, -0.5000010038435273, -0.04062735549698571, -0.03996634089643109, -0.0430979826807401, -2.1268416580835852e-08, -0.0007249659764679845, 2.9337123770214744e-05, -1.9861268455385104, -0.5000010878447126, 106658000000, 
-1.9999361607239856, -0.5000010039669945, -0.18150612364220783, -0.028252210653294956, -0.1285541636916602, -4.889767468472901e-08, -0.0020527623703281784, 2.3820426266344534e-05, -1.9835684592660776, -0.5000010986989424, 106718000000, 
-1.9999361624446976, -0.5000010039259476, 4.963898982253136, 0.026614601285047994, 3.018367347354561, -1.8703677693050774e-07, 0.0075681241008779794, -2.471375659772936e-05, -2.0194277496319613, -0.5000009289735855, 106728000000, 
-1.9999361632112087, -0.5000010039791865, -0.11742938771435554, 0.015329588599752728, 1.0803357034726713, 7.260897687693838e-07, 0.011669755171130933, 6.221979451339401e-05, -2.0111129371118412, -0.5000009755460767, 106739000000, 
-1.9987814962723134, -0.5000010055794853, -0.017291592374282155, -0.01033161385400787, 0.4019834062824863, -1.0434173103501507e-06, 0.03000260995389278, -3.4777551418148185e-05, -2.0097512087527414, -0.5000009695090478, 106754000000, 
-1.9966089580252184, -0.5000003310329214, 3.4131804943568627, 0.005485253920857205, 2.2630250578261926, 0.002014960023526265, 0.05563213044075188, 0.03621935754684415, -2.0105451878953438, -0.5000003163317441, 106764000000, 
-1.993871943371813, -0.49999136945850076, -0.06792941540190779, 0.028849469618222413, 0.8223869587852237, 0.018542479867459917, 0.08558517495685714, 0.2166552779357762, -2.009023288394434, -0.4999930085081161, 106787000000, 
-1.9905850189772476, -0.4999443708746549, -0.06696468263716174, 0.0525037882775545, 0.27270851771764437, 0.04705087065942282, 0.10147435119851596, 0.4636725448717225, -2.006007357128681, -0.4999607903025732, 106823000000, 
-1.9872274357968882, -0.49982970665988197, -0.037264807536365026, 0.05187294080199627, 0.08108586648852609, 0.05307869792965755, 0.1024686034498474, 0.5179996227394333, -2.001818917151497, -0.4998692886535812, 106866000000, 
-1.9838636906840819, -0.49965129441669726, -0.05106332076414665, 0.044529399656240205, -0.0006116640500361814, 0.04615812119628559, 0.10072284017581842, 0.4582686619610161, -1.9979729643609112, -0.4997098004877975, 106904000000, 
-1.9805007425118304, -0.49942241389041053, -0.07745998431047757, 0.03418436505205234, -0.04812567232794829, 0.04583905143664437, 0.09597917429756422, 0.4775937256402057, -1.9954351929168055, -0.4995541178016623, 106930000000, 
-1.9771469122779033, -0.4991383626414592, -0.06351076998288303, 0.06619540370716624, -0.057617978541490686, 0.05262615019896937, 0.10115599524677776, 0.5202474660111234, -1.9941484145846935, -0.4994595235104303, 106943000000, 
-1.9737981675504987, -0.49879347847470146, -0.0534260253959396, 0.029275088870902636, -0.05503597643254997, 0.047281553846510845, 0.09401968628150696, 0.5028899341882914, -1.993576979223395, -0.49941377166015916, 106949000000, 
-1.9704525770544177, -0.498391391851009, -0.04639138248014716, 0.05563292290749852, -0.04966644322298903, 0.04805199457642815, 0.09866418591211562, 0.4870257037262751, -1.9908773378409177, -0.4991907312223921, 106977000000, 
-1.9671144600828885, -0.4979347067997794, -0.041223534892530216, 0.03682721157513791, -0.044461015766421155, 0.047396863988986536, 0.09480095903376162, 0.4999618619059224, -1.9870884657869674, -0.49882361413836973, 107016000000, 
-1.9637856259015698, -0.49742111290578445, -0.0544687421645275, 0.0375373699042506, -0.050645783071393745, 0.04741869175190134, 0.09373374488911611, 0.5058870933621191, -1.9849251011837878, -0.49857197740571596, 107039000000, 
-1.9604650214232406, -0.4968499827527062, -0.03345379817820096, 0.08146886968418579, -0.03994365682876553, 0.05241354098923601, 0.10501300642156804, 0.49911475516494763, -1.9814514713566518, -0.49812895981182825, 107074000000, 
-1.9571535805593243, -0.49622304310155463, -0.05717044450338292, 0.03751773754432687, -0.05064116766772872, 0.048197188904001986, 0.09707584135316265, 0.4964900456402973, -1.975972256577113, -0.49732897177418434, 107128000000, 
-1.9538533187655007, -0.49554055132966457, -0.0765259626870965, 0.034336123205528334, -0.06664668167800529, 0.0470829426668398, 0.09398179903623329, 0.5009793720663687, -1.9738983134093269, -0.49696851679094595, 107150000000, 
-1.9505654884990693, -0.49480200215556003, -0.0615062318945083, 0.04995449957463604, -0.0634452521202492, 0.04833232662303465, 0.09649310752400701, 0.5008889014275947, -1.9709611149419055, -0.49642635605831914, 107181000000, 
-1.9472903106364694, -0.49400755817327535, -0.031225158287686468, 0.04797232839559586, -0.04351505317695943, 0.048415273262135516, 0.09716438888118656, 0.49828207452977574, -1.9674106515058918, -0.495713425289128, 107218000000, 
-1.9440298267410083, -0.4931583484022448, -0.15864008304316274, 0.004928615228134636, -0.11471281708261122, 0.042804355411839266, 0.08609319587385135, 0.49718627560949935, -1.9647987597044334, -0.49513697264934853, 107247000000, 
-1.9407846868433951, -0.49225397536519355, 0.09946900526374387, 0.10224044799538931, 0.017845719129261306, 0.053937637012745294, 0.1073861060644352, 0.5022776129006944, -1.960442500563069, -0.4941142874029406, 107293000000, 
-1.9375564099883977, -0.49129499227524853, 0.06155792006266383, 0.06603832200063342, 0.044851100466623606, 0.05321865459617067, 0.10615771752089932, 0.5013168692675922, -1.957875535424428, -0.49344688064629677, 107318000000, 
-1.934345190410509, -0.49028131893040605, -0.1594070335346787, 0.00768905019467567, -0.08149138999226085, 0.04502629569720946, 0.09048572640846339, 0.4976066113892414, -1.9540628163222191, -0.4924033974030582, 107358000000, 
-1.9311522578661942, -0.4892134886929794, 0.12228997952897593, 0.14522516432260513, 0.04472421066068405, 0.0605278161227082, 0.12011541150618663, 0.503913822245788, -1.9489162280029928, -0.49089114364725, 107409000000, 
-1.9279785010733965, -0.48809173757271146, 0.10657324460485064, 0.15446877631721254, 0.08298387545244737, 0.06806516271882672, 0.1339895337774121, 0.507988652545794, -1.9476299646596793, -0.4904793517326777, 107419000000, 
-1.924824474044296, -0.486916169343066, 0.09134779055784159, 0.09329632268552607, 0.08806301697014424, 0.06229549885473862, 0.12325303276141536, 0.5054277161303277, -1.942897350041616, -0.48892345134385035, 107458000000, 
-1.9216908913898172, -0.48568712805949027, 0.14933148144889258, 0.12357253232527854, 0.12593404011666912, 0.06455100037305364, 0.12746006706124646, 0.5064409729365349, -1.939277770562085, -0.4876548870833765, 107489000000, 
-1.9185784976039586, -0.48440484529550887, -0.16953441579652695, 0.016479963269950895, -0.05685663556087972, 0.05013888410790944, 0.10027393241796666, 0.5000191265953161, -1.935458901231749, -0.4862452877464232, 107525000000, 
-1.915487885243312, -0.4830695997272942, -0.053316188086952716, 0.07789506527937702, -0.054642456398289546, 0.05320492839520041, 0.10611922899734151, 0.5013693455738667, -1.933601711581657, -0.4855241793760288, 107544000000, 
-1.912419915913762, -0.4816818541334528, -0.054348272931387394, 0.0757880514556491, -0.054449577083240566, 0.05399693307885581, 0.10758815323598515, 0.5018854906861193, -1.9313044901152885, -0.48460581144605985, 107567000000, 
-1.909375646047347, -0.48024201431314456, -0.032350749262881597, 0.05389359788768977, -0.040815052619832384, 0.05119042402572642, 0.10218910598412129, 0.5009381727410422, -1.9273840090065335, -0.48298503969674783, 107607000000, 
-1.906355930785469, -0.478750487775546, -0.07517579065231912, 0.05192557391146383, -0.06205158395664873, 0.0499043785567604, 0.09971865312371628, 0.5004517910490264, -1.9228913056329286, -0.481021707398826, 107655000000, 
-1.9033616186286677, -0.4772077147011329, -0.038925101432561206, 0.06199093910644616, -0.04768903045912839, 0.050528877557321474, 0.10089817063515628, 0.500790819489006, -1.9158530089368828, -0.4777435561623808, 107731000000, 
-1.9003935598540793, -0.47561414766163307, -0.028892913594006947, 0.054436237496608406, -0.036070669852315836, 0.050325161103996804, 0.10054357120836196, 0.5005308693452435, -1.9140512479961835, -0.47681919419793617, 107751000000, 
-1.8974526025028988, -0.4739702458522384, -0.03899127208826882, 0.07972396894137922, -0.03785219427658935, 0.0537455373191516, 0.10711377604261924, 0.5017612048124129, -1.9124601040079419, -0.4759844814057897, 107768000000, 
-1.8945396167436528, -0.4722765038328127, -0.06951914282322343, 0.06277507408189854, -0.05742784117939786, 0.05259563366862833, 0.10492873169874495, 0.5012510188308835, -1.910206119875434, -0.47477460967054935, 107792000000, 
-1.8916556310566024, -0.4705333732027188, -0.04922214327672304, 0.07738795636596803, -0.052334459332387034, 0.05403951328592825, 0.10769357952771327, 0.5017895544276344, -1.9074880337291231, -0.4732736946798674, 107821000000, 
-1.8888016995910861, -0.4687418834670695, -0.027175760263274104, 0.02489738507404948, -0.0368772654640801, 0.04732516726564849, 0.09480445626618453, 0.4991871598606356, -1.9028320973966184, -0.47061171582508166, 107873000000, 
-1.8859788438644254, -0.4669022086892192, -0.11381598512267908, 0.01001254827292771, -0.08446126085323946, 0.043121430746117184, 0.08664055577224246, 0.4977049184618948, -1.9008177193721978, -0.4693883417473337, 107899000000, 
-1.8831879513378509, -0.46501515815846123, -0.006539812209072532, 0.10838473687639807, -0.03615945220898439, 0.05490672210874851, 0.10942742323151151, 0.5017638219679578, -1.8980313450506023, -0.4676527446981953, 107932000000, 
-1.8804299694783206, -0.46308130631632244, -0.12032801761774435, -0.010594605667014048, -0.08830369059501618, 0.042790236962178325, 0.08608357635323183, 0.497077825700394, -1.895309703572759, -0.4658868234622683, 107965000000, 
-1.877705707157947, -0.4611012935530661, -0.013653417544479017, 0.07694476114434237, -0.042100942603405155, 0.050655390711460885, 0.10127261058382628, 0.5001884558859273, -1.8936283280115491, -0.46476098596479143, 107986000000, 
-1.8750159139975118, -0.4590753302209916, -0.06786774095174962, 0.08778694142932167, -0.057965938073832914, 0.05472527511496731, 0.10900141179939168, 0.5020602413451742, -1.8904037229451938, -0.46254832500308923, 108023000000, 
-1.8723613031418216, -0.45700440935864395, 0.006972331841264946, 0.16059367373779324, -0.017701131082525794, 0.06646083614424433, 0.13106760448007565, 0.5070729445913345, -1.8873392064010421, -0.4603635633283319, 108054000000, 
-1.869742506021747, -0.45488839470633274, -0.05183245687578809, 0.1103117251157264, -0.0388181497697136, 0.06359430752497128, 0.1255583439014164, 0.5064920860608283, -1.8846539229593295, -0.45838092850942636, 108080000000, 
-1.8671601325283167, -0.45272846097028663, -0.015255916856568914, 0.07857441229386238, -0.024344395734882195, 0.05793024519990068, 0.11489623130339648, 0.5041962172538916, -1.878630915727806, -0.453810718987749, 108142000000, 
-1.8646147931326986, -0.45052456233366067, -0.19941519475768998, -0.18097838894288495, -0.13279816277220607, 0.021231239924192156, 0.043527896101454897, 0.48776168447715335, -1.8780592243824614, -0.45332105930683925, 108157000000, 
-1.8621070898188825, -0.44827745651466966, -0.04345158486047804, 0.06980293021615705, -0.07706673016538941, 0.04090963636642623, 0.08251155433422724, 0.4958049414596495, -1.874759500230065, -0.45061879853497905, 108225000000, 
-1.859637677060529, -0.4459877308668354, -0.0705045428648948, 0.08375620691014475, -0.07286434558194207, 0.05064422267279714, 0.10128877483151942, 0.499998373531886, -1.8722363072457213, -0.4484114459006654, 108260000000, 
-1.8572072114007656, -0.44365602445478547, -0.03617463149683345, 0.08373466161880959, -0.05016352372335672, 0.05436091201656549, 0.10834134344237202, 0.5017559344321835, -1.8710386932224061, -0.44732371688932654, 108275000000, 
-1.8548163959048007, -0.44128303316837775, -0.06451336694490267, 0.07436403087020986, -0.05902315853215942, 0.05421240659893977, 0.10799990168810517, 0.5019671847063412, -1.8682351008305091, -0.44473296970864507, 108310000000, 
-1.8524659334365785, -0.43886944373586534, -0.0724565197855083, 0.08065455217648865, -0.06730212162320187, 0.054961308478313, 0.10940846782056138, 0.5023496770693648, -1.8653786404969908, -0.4419992350292595, 108346000000, 
-1.8501566135161156, -0.43641601728800034, -0.0566715817616614, 0.05389073092062373, -0.0607552507731316, 0.05163498927556924, 0.10307594228526536, 0.5009412296486028, -1.8633325398765948, -0.4399673971220538, 108373000000, 
-1.8478891655271668, -0.43392377392641546, -0.03763223325508685, 0.06444110700950995, -0.04645465460933929, 0.05200297609306246, 0.10377225904773334, 0.5011259904165914, -1.8614351002242513, -0.43803272407744587, 108399000000, 
-1.8456644652488874, -0.4313931248353127, -0.07423179629415148, -0.010969231459961929, -0.06377983295676201, 0.04163899587524331, 0.08377666068796902, 0.4970238194421492, -1.8577040621636858, -0.43412500756091293, 108455000000, 
-1.843483076529519, -0.4288254491945077, -0.09105918290207352, 0.029235913808890204, -0.08060134049865822, 0.043728632754968404, 0.08780980785458324, 0.4979925799107187, -1.8558824328286463, -0.432110830870572, 108486000000, 
-1.8413457901602561, -0.4262212905919295, -0.08193521776858997, 0.011857619870711645, -0.0814306736367782, 0.04213276769190623, 0.08467617934339376, 0.4975752096825485, -1.8543888830967823, -0.43040486498212505, 108512000000, 
-1.839253402981079, -0.4235811784145841, -0.07212942418349948, 0.03815139213838082, -0.07566110282736482, 0.04519349543460726, 0.09064254743036063, 0.4985903057207078, -1.8535155392662768, -0.4293824684581422, 108527000000, 
-1.8372063492209278, -0.4209063728190822, -0.03659627141266898, 0.1915403666620002, -0.05113957534217832, 0.06683602968485387, 0.13202778278671043, 0.5062270097561724, -1.849863137809673, -0.42504008287903067, 108579000000, 
-1.8352052961465743, -0.4181973842344558, -0.11253049573213147, 0.010381734641012663, -0.08942687842897326, 0.04909923378105752, 0.09833107460012633, 0.4993257114368446, -1.8446762595813895, -0.41852011135380146, 108649000000, 
-1.8332507732288856, -0.4154549770203759, -0.009751623004775401, 0.16439917718607464, -0.04003595457048365, 0.06487018444886918, 0.12830420177129037, 0.5055967267892287, -1.8431074964526395, -0.41642425005136596, 108670000000, 
-1.8313433747437948, -0.41267967593634086, -0.040979517711105556, 0.08664675790440945, -0.04065943890154605, 0.059677498736401824, 0.11834613867310843, 0.5042623224171338, -1.84130471601177, -0.41393208706322826, 108695000000, 
-1.829483369366673, -0.4098726258047015, 0.020402633629276738, 0.15908860286287096, -0.0028614464191153294, 0.06812361952817164, 0.13405187561710374, 0.5081884846039387, -1.8398293823666012, -0.41184363828949805, 108715000000, 
-1.827671411334531, -0.4070341277447192, -0.03993373113314022, 0.0793816066064804, -0.02583907245137234, 0.05991185297993092, 0.11866488031541111, 0.5048827658249457, -1.838034357811844, -0.4092407781032886, 108740000000, 
-1.8259079472576778, -0.4041649657647994, -0.12808178207558654, -0.049707792979662664, -0.08928920535115512, 0.03912277774082104, 0.07893890957051596, 0.4956082868850975, -1.8357072195171331, -0.4057710211343348, 108781000000, 
-1.8241934024722957, -0.4012659958092736, -0.08110503804834579, 0.026567872411614173, -0.08417490243317928, 0.04232842182188127, 0.08507697172097356, 0.4975308942672001, -1.8341678394000827, -0.40337677595321464, 108815000000, 
-1.822528261791132, -0.39833798682371296, -0.052623136627518476, 0.07361213805516857, -0.06459449302766229, 0.049905527532379215, 0.09977128056192826, 0.5001993284169861, -1.832869920157016, -0.4012836778809519, 108841000000, 
-1.8209130148944683, -0.3953817483352622, -0.07242834938093673, 0.09078357377427698, -0.06935435202088411, 0.054768464683849896, 0.10906907315652685, 0.5021447702709526, -1.8306967209579523, -0.39766970575977095, 108881000000, 
-1.8193480983135193, -0.3923982951436958, -0.09270349904611305, 0.07312289731663639, -0.08377149206325864, 0.05399893369363314, 0.1075755725371611, 0.5019627822569074, -1.8283433121296568, -0.3935698271186327, 108924000000, 
-1.8178339795452532, -0.38938857291917095, -0.06805057643146112, 0.08876112829486252, -0.07402465016456063, 0.05602260256576954, 0.11141373381127608, 0.5028339025121116, -1.8269039593650709, -0.3909341195515259, 108951000000, 
-1.8163711737654922, -0.38635348214782606, -0.06241094369989127, 0.08613194487721575, -0.06683160479646998, 0.0563641478291008, 0.11203283262055257, 0.5031038358192929, -1.8252693152482695, -0.38783959472196095, 108982000000, 
-1.8149602270276894, -0.38329388848144913, -0.07312731122133757, 0.10748091260063818, -0.07068445219800645, 0.05948931496302646, 0.11794310805592687, 0.5043899210695508, -1.8238455421512347, -0.3850409444872202, 109009000000, 
-1.813601441808666, -0.3802109613889025, -0.12699616276771186, 0.01876130887270372, -0.1056397379330988, 0.047947703046400496, 0.09596511395968899, 0.4996368062100292, -1.8213195563664666, -0.3798957000035705, 109061000000, 
-1.8122954947783714, -0.3771053580395635, 0.0006353662051618303, 0.13330818331191507, -0.03985048417501526, 0.060081144975024384, 0.11921634922626934, 0.5039673280129727, -1.8203196292355812, -0.37773213494065044, 109082000000, 
-1.811042377304268, -0.37397849626305835, -0.049219308732429426, 0.10268232317992262, -0.04563106830656885, 0.06018365896954385, 0.11925355989524736, 0.504669705645763, -1.8185583770640208, -0.37378873695551473, 109118000000, 
-1.8098429214978264, -0.37083072523997707, -0.041360372636395734, 0.1403198452453719, -0.04292047863314228, 0.06547530762959139, 0.1291084147821752, 0.5071343160711703, -1.8168443149619347, -0.3697596808866242, 109153000000, 
-1.8086970633268453, -0.36766340143219406, -0.07214680518001441, 0.14006769840832223, -0.06096378992363752, 0.06750752669689727, 0.13277314925899864, 0.5084426111277314, -1.8158037179214912, -0.367187431800738, 109174000000, 
-1.8076052731209362, -0.3644772189065305, -0.07591736526570163, 0.0009124524004996068, -0.07040107013845182, 0.048443382302311724, 0.09696401583655075, 0.49960164999736856, -1.8143571486666132, -0.3634872506265852, 109208000000, 
-1.8065680622127138, -0.3612727934877075, -0.11930041366884259, -0.00465825442712117, -0.10071603595731617, 0.04100291386864199, 0.08248472717151777, 0.49709704177575825, -1.8125153347183078, -0.35853592737653495, 109265000000, 
-1.8055852183035337, -0.358051486472048, 0.004888898882108044, 0.16985535151549544, -0.03519345942252616, 0.06244677457377492, 0.12385364999490496, 0.5041980965142636, -1.8114440892209145, -0.3554241403582488, 109295000000, 
-1.8046574638076422, -0.3548136860026645, -0.12116287213166652, -0.01385176054461242, -0.0885015100229926, 0.04493201674488051, 0.09036755379028169, 0.49721404265468333, -1.8104338278064431, -0.3522827949318846, 109326000000, 
-1.8037848395314993, -0.3515604648875109, -0.053212407369365486, 0.08655459216169221, -0.06661567922296763, 0.05253359240085342, 0.10492221753448813, 0.5006908320783968, -1.8097000314447629, -0.3498966588026013, 109351000000, 
-1.802967558704178, -0.34829272650103255, -0.04411369876494269, 0.09609146647137887, -0.052619755095825546, 0.05632405052451563, 0.11203687957391381, 0.5027277690946141, -1.8080996925276394, -0.34443592583201493, 109403000000, 
-1.8022059090517821, -0.34501134772100717, -0.1111974208309211, 0.012960503671564705, -0.08890983327439043, 0.046493913069899716, 0.0932213536255324, 0.498747457118725, -1.8074300302350415, -0.3418915906995589, 109429000000, 
-1.80150007937973, -0.34171731033681024, -0.11761472687735224, 0.03787012569789485, -0.10663484379574514, 0.046338660710624105, 0.09286801439977843, 0.498973311856818, -1.8066924337195003, -0.33895356277617167, 109461000000, 
-1.80085028324015, -0.33841160192842096, -0.12293439801433603, 0.0037668027726139586, -0.11674172240233296, 0.0415777815916347, 0.08358634464441869, 0.4974231349451764, -1.8059743056115263, -0.33588127731353123, 109496000000, 
-1.8002567401682565, -0.3350952167108248, 0.0040211301064682296, 0.17332098544291427, -0.041888427767530836, 0.06312970624074415, 0.12512614633021577, 0.5045284945813076, -1.8053507685943289, -0.3330206490226796, 109523000000, 
-1.7997198141622701, -0.3317690419726581, -0.09612522471861351, 0.013532316786941704, -0.07550550383857552, 0.048952486062071476, 0.09810730970307756, 0.49896879458040905, -1.8049211276519463, -0.3308735416325191, 109543000000, 
-1.7992391342360794, -0.328434496033758, -0.10724247553409061, -0.014169861241456905, -0.09524683878982068, 0.039900327110813524, 0.0803832403657408, 0.49637619644677794, -1.803839967802161, -0.32521182473768934, 109605000000, 
-1.798815530971139, -0.32509211247908676, -0.02042933329534733, 0.17171992117536092, -0.048773686443166125, 0.06231920651759919, 0.12371191909599139, 0.50374456214881, -1.803388851518181, -0.32246252734229003, 109630000000, 
-1.7984485680484963, -0.32174327302334366, -0.018514022109510354, 0.10435002348262723, -0.03007583732734479, 0.06113838009716104, 0.12113892058485198, 0.5046964245841744, -1.8024402260533001, -0.31598502654363075, 109683000000, 
-1.7981387237665336, -0.3183887585313897, -0.11046974642464069, -0.009017804652703845, -0.07986350944762316, 0.04525325451407009, 0.09089436164178008, 0.4978664649454911, -1.8022785878620098, -0.31456503350423687, 109698000000, 
-1.7978859905047762, -0.31502958780205614, -0.09911260547236876, 0.03787670326251907, -0.09172728360124692, 0.045892805746109225, 0.09203275461620121, 0.4986573088841391, -1.8018442394690481, -0.31068251871716024, 109740000000, 
-1.79769037551103, -0.3116667990425651, -0.09843195603660418, 0.03561303809648644, -0.09586511252308391, 0.04610665495759387, 0.09242593187605551, 0.4988497710731611, -1.8017174596973404, -0.3092864936604384, 109755000000, 
-1.7975519511334712, -0.3083012699899258, -0.1413651125325483, -0.018517689628496502, -0.12405417627307104, 0.0385309816168581, 0.07763211226062382, 0.49632787895173114, -1.8014352516547087, -0.3058773873913577, 109794000000, 
-1.7974709472259927, -0.30493387170492775, -0.026147753270611, 0.15839984284213507, -0.06326626588611986, 0.05972841250773394, 0.11873361351196166, 0.503045521323384, -1.8012060217393682, -0.30236725379575746, 109829000000, 
-1.7974469254362706, -0.3015657398388853, -0.05355635463099588, 0.11286793218123149, -0.05723350964657181, 0.061357890913799305, 0.12150916526381234, 0.5049651257218604, -1.80100483125824, -0.2980061127002794, 109865000000, 
-1.7974804958566737, -0.2981974868878119, -0.08896069730833704, 0.02737157661083352, -0.07698209262855527, 0.05002017401808417, 0.10000224487798962, 0.5001905115141425, -1.8008733889116288, -0.2931758031476477, 109908000000, 
-1.7975711170224937, -0.2948303489194974, -0.10649387472513387, -0.007078990103422958, -0.09533519692359188, 0.04125171019592561, 0.08298944279714537, 0.4970717817296222, -1.8008455981541307, -0.28829033326073356, 109960000000, 
-1.7976686994686217, -0.29205393763381887, -0.007257354895012481, 0.06654391523970268, -0.040682364958019274, 0.057334172658230396, 0.12786146675336596, 0.4484085324065866, -1.8008819821639697, -0.28557996024539517, 109983000000, 
-1.797678628634168, -0.2918718394135865, -0.07377774759475739, 0.08330513690817032, -0.06106558216915367, 0.03840796289287943, 0.14249599786570932, 0.2695371341521869, -1.8009831578615814, -0.28178865449449364, 110010000000, 
-1.7976197677130945, -0.2920444783763052, 30.57109029806478, 0.7849357691266351, 18.868423704472907, 0.09301143789167245, 0.4413630639297147, 0.21073679583320126, -1.8012305290304114, -0.27708654141997124, 110075000000, 
-1.7974948697019348, -0.29219941108181535, 29.926151971601136, 0.7213533303012415, 25.70062748739631, 0.14670429876471885, 0.5236977121508603, 0.2801316396097948, -1.801436959944129, -0.2754527221613915, 110095000000, 
-1.796918863736414, -0.2922756604084426, 0.5492059578334594, 0.1034752483147297, 10.155165684390852, 0.0762720752333558, 0.3887537802957123, 0.19619635640671618, -1.8016669214116139, -0.2716626389402593, 110110000000, 
-1.796523466639564, -0.29240345866094897, 28.85426582304399, 1.2604568441673099, 21.709817789688508, 0.18297346855020774, 0.4492834192261563, 0.4072562233998317, -1.8020663137838198, -0.26644339798427663, 110141000000, 
